"Дата","ФО","Регион","Регион название","Регион геоточка","Регион население","Заражений","Выздоровлений","Смертей","Смертей за день","Заражений за день","Выздоровлений за день","Заражений на 100К населения","Летальность, %"
12.11.2020,Северо-Западный федеральный округ,Архангельская обл.,Архангельская область,"",1111031,24915,14311,309,5,340,235,2242.511685092495,1.24
12.11.2020,Северо-Западный федеральный округ,Вологодская обл.,Вологодская область,"",1176689,8439,6842,74,0,132,136,717.1818551885842,0.88
12.11.2020,Северо-Западный федеральный округ,Калининградская обл.,Калининградская область,"",994599,8338,5376,105,4,143,74,838.3278084936743,1.26
12.11.2020,Северо-Западный федеральный округ,Карелия,Республика Карелия,"",622484,8866,4925,66,3,301,75,1424.2936364629452,0.74
12.11.2020,Северо-Западный федеральный округ,Коми,Республика Коми,"",840873,16293,11448,266,9,249,159,1937.6291068924795,1.63
12.11.2020,Северо-Западный федеральный округ,Ленинградская обл.,Ленинградская область,"",1813816,13380,7798,117,0,168,131,737.6712963167157,0.87
12.11.2020,Северо-Западный федеральный округ,Мурманская обл.,Мурманская область,"",753557,22569,18225,361,6,251,362,2994.9957335676,1.6
12.11.2020,Северо-Западный федеральный округ,Ненецкий АО,Ненецкий автономный округ,"",43997,550,216,0,0,8,4,1250.085233084074,0
12.11.2020,Северо-Западный федеральный округ,Новгородская обл.,Новгородская область,"",606476,8646,5514,89,2,131,55,1425.61288492867,1.03
12.11.2020,Северо-Западный федеральный округ,Псковская обл.,Псковская область,"",636546,9255,4955,70,0,137,40,1453.9404850552828,0.76
12.11.2020,Северо-Западный федеральный округ,Санкт-Петербург,Санкт-Петербург,"",5351935,76152,45871,4385,68,1667,839,1422.8872361117988,5.76
12.11.2020,Северо-Кавказский федеральный округ,Дагестан,Республика Дагестан,"",3063885,17125,15361,832,6,99,83,558.9308998216317,4.86
12.11.2020,Северо-Кавказский федеральный округ,Ингушетия,Республика Ингушетия,"",488043,8113,6692,99,0,66,61,1662.3535221281732,1.22
12.11.2020,Северо-Кавказский федеральный округ,Кабардино-Балкария,Кабардино-Балкарская Республика,"",865828,11106,7991,169,3,85,56,1282.702800094245,1.52
12.11.2020,Северо-Кавказский федеральный округ,Карачаево-Черкессия,Карачаево-Черкесская Республика,"",466305,10645,6483,34,0,88,91,2282.840630059725,0.32
12.11.2020,Северо-Кавказский федеральный округ,Северная Осетия,Республика Северная Осетия — Алания,"",701765,8035,5825,72,0,71,75,1144.9701823259923,0.9
12.11.2020,Северо-Кавказский федеральный округ,Ставропольский край,Ставропольский край,"",2800674,23737,18863,466,5,210,294,847.545983573954,1.96
12.11.2020,Северо-Кавказский федеральный округ,Чечня,Чеченская Республика,"",1436981,2982,2166,51,2,47,8,207.51840142632366,1.71
12.11.2020,Сибирский федеральный округ,Алтай,Республика Алтай,"",218063,9157,6624,20,0,124,169,4199.24517226673,0.22
12.11.2020,Сибирский федеральный округ,Алтайский край,Алтайский край,"",2350080,21967,19508,404,10,236,156,934.7341367102397,1.84
12.11.2020,Сибирский федеральный округ,Иркутская обл.,Иркутская область,"",2404195,27290,23409,543,16,258,235,1135.0992743933,1.99
12.11.2020,Сибирский федеральный округ,Кемеровская обл.,Кемеровская область (Кузбасс),"",2694877,17568,13706,290,8,183,229,651.9035933736493,1.65
12.11.2020,Сибирский федеральный округ,Красноярский край,Красноярский край,"",2876497,30240,22735,783,16,329,323,1051.2786907130444,2.59
12.11.2020,Сибирский федеральный округ,Новосибирская обл.,Новосибирская область,"",2788849,19455,15935,640,7,178,144,697.5996190543124,3.29
12.11.2020,Сибирский федеральный округ,Омская обл.,Омская область,"",1960081,18350,14549,434,0,226,203,936.1858004847759,2.37
12.11.2020,Сибирский федеральный округ,Томская обл.,Томская область,"",1078280,14777,9459,134,0,212,121,1370.4232666839782,0.91
12.11.2020,Сибирский федеральный округ,Тыва,Республика Тыва,"",321722,10584,9719,121,1,97,155,3289.796781071857,1.14
12.11.2020,Сибирский федеральный округ,Хакасия,Республика Хакасия,"",537513,8876,6159,88,0,172,64,1651.3088985754764,0.99
12.11.2020,Уральский федеральный округ,Курганская обл.,Курганская область,"",845537,6897,6026,108,0,92,245,815.6946413935759,1.57
